SalePrice,PriceRange,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,HallwayType,HeatingType,AptManageType,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_manager,N_elevators,SubwayStation,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total)
119469,100000-125000,1992,2017,4,576,7,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,5,10,Myung-duk,7,1,,,,,,,,,,,
471504,>=480000,2014,2017,4,1252,14,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,5,12,Banwoldang,0,0,,,,,,,,,,,
267256,260000-270000,2014,2017,4,640,10,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
358407,350000-360000,2014,2017,4,910,18,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
420353,420000-430000,2014,2017,4,1092,20,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
262831,260000-270000,2014,2017,4,640,3,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
460176,460000-470000,2014,2017,4,1252,12,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,5,12,Banwoldang,0,0,,,,,,,,,,,
336283,330000-340000,2014,2017,4,914,7,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
172566,168000-185000,1993,2017,4,644,6,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,8,20,Myung-duk,6,2,,,,,,,,,,,
185840,185000-195000,1993,2017,4,644,15,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,8,20,Myung-duk,6,2,,,,,,,,,,,
154867,148000-168000,1992,2017,4,644,6,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,4,8,Myung-duk,5,1,,,,,,,,,,,
181415,168000-185000,1993,2017,4,644,8,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,8,20,Myung-duk,6,2,,,,,,,,,,,
151327,148000-168000,1992,2017,4,644,10,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,4,8,Myung-duk,5,1,,,,,,,,,,,
267256,260000-270000,2014,2017,4,640,25,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
107964,100000-125000,2014,2017,4,288,9,corridor,individual_heating,management_in_trust,11,108,0~5min,5min~10min,1,3,0,Banwoldang,3,1,,,,,,,,,,,
271681,270000-280000,2014,2017,4,640,16,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
251327,250000-260000,1986,2017,4,914,11,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,8,27,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
495575,>=480000,2007,2017,4,1643,29,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,14,16,Kyungbuk_uni_hospital,3,1,,,,,,,,,,,
351327,350000-360000,1986,2017,4,1377,7,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,8,27,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
232743,230000-240000,1986,2017,4,914,8,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,8,27,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
143362,125000-148000,1997,2017,5,558,11,mixed,individual_heating,management_in_trust,82,56,5min~10min,15min~20min,1,2,4,Chil-sung-market,7,1,,,,,,,,,,,
278761,270000-280000,2009,2017,5,910,3,terraced,individual_heating,management_in_trust,25,203,0~5min,no_bus_stop_nearby,1,2,5,no_subway_nearby,2,1,,,,,,,,,,,
307964,300000-310000,2009,2017,5,910,18,terraced,individual_heating,management_in_trust,25,203,0~5min,no_bus_stop_nearby,1,2,5,no_subway_nearby,2,1,,,,,,,,,,,
370796,370000-380000,2013,2017,5,910,14,terraced,individual_heating,management_in_trust,8,930,0~5min,0-5min,7,6,14,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
366371,360000-370000,2013,2017,5,910,7,terraced,individual_heating,management_in_trust,8,930,0~5min,0-5min,7,6,14,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
262831,260000-270000,2013,2017,5,910,2,terraced,individual_heating,management_in_trust,8,930,0~5min,0-5min,7,6,14,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
381415,380000-390000,2013,2017,5,910,27,terraced,individual_heating,management_in_trust,8,930,0~5min,0-5min,7,6,14,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
300884,300000-310000,2006,2017,5,910,7,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,3,0,Kyungbuk_uni_hospital,2,1,,,,,,,,,,,
495575,>=480000,2007,2017,5,1690,15,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,5,5,Banwoldang,4,1,,,,,,,,,,,
464601,460000-470000,2007,2017,5,1629,19,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,5,5,Banwoldang,4,1,,,,,,,,,,,
407079,400000-410000,2007,2017,5,1483,16,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,5,5,Banwoldang,4,1,,,,,,,,,,,
442477,440000-450000,2007,2017,5,1483,25,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,5,5,Banwoldang,4,1,,,,,,,,,,,
100884,100000-125000,1986,2017,5,508,10,corridor,individual_heating,management_in_trust,100,18,0~5min,5min~10min,1,1,2,Sin-nam,5,1,,,,,,,,,,,
369911,360000-370000,2015,2017,5,910,6,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
477876,>=480000,2006,2017,5,2056,9,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,5,11,Sin-nam,1,1,,,,,,,,,,,
420353,420000-430000,2006,2017,5,1437,16,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,5,11,Sin-nam,1,1,,,,,,,,,,,
387610,380000-390000,2015,2017,5,910,30,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
455752,450000-460000,2015,2017,5,1035,4,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
288495,280000-290000,2015,2017,5,644,19,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
383185,380000-390000,2015,2017,5,910,20,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
380530,380000-390000,2015,2017,5,910,7,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
384955,380000-390000,2015,2017,5,914,18,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
299115,290000-300000,2015,2017,5,644,15,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
389380,380000-390000,2015,2017,5,910,18,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
294690,290000-300000,2015,2017,5,644,18,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
287610,280000-290000,2015,2017,5,644,26,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
298230,290000-300000,2015,2017,5,644,8,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
362831,360000-370000,2007,2017,5,1394,13,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,5,10,Banwoldang,2,2,,,,,,,,,,,
218584,210000-220000,1992,2017,5,914,17,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,4,8,Myung-duk,5,1,,,,,,,,,,,
77876,70000-80000,1992,2017,5,355,15,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,5,10,Myung-duk,7,1,,,,,,,,,,,
119469,100000-125000,1992,2017,5,576,2,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,5,10,Myung-duk,7,1,,,,,,,,,,,
274336,270000-280000,2014,2017,5,644,27,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
185840,185000-195000,1993,2017,5,644,12,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,8,20,Myung-duk,6,2,,,,,,,,,,,
201769,195000-205000,2005,2017,5,572,15,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
344690,340000-350000,2014,2017,5,914,22,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
314159,310000-320000,1993,2017,5,1451,9,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,8,20,Myung-duk,6,2,,,,,,,,,,,
298230,290000-300000,2007,2017,5,914,16,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,5,10,Banwoldang,2,2,,,,,,,,,,,
92920,80000-100000,2014,2017,5,288,3,corridor,individual_heating,management_in_trust,11,108,0~5min,5min~10min,1,3,0,Banwoldang,3,1,,,,,,,,,,,
249557,240000-250000,1993,2017,5,914,15,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,8,20,Myung-duk,6,2,,,,,,,,,,,
338938,330000-340000,2014,2017,5,914,22,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
380530,380000-390000,2014,2017,5,914,17,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,5,12,Banwoldang,0,0,,,,,,,,,,,
78761,70000-80000,1992,2017,5,355,15,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,5,10,Myung-duk,7,1,,,,,,,,,,,
314159,310000-320000,2014,2017,5,846,15,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
269911,260000-270000,2005,2017,5,914,15,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
172566,168000-185000,1993,2017,5,644,10,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,8,20,Myung-duk,6,2,,,,,,,,,,,
297345,290000-300000,2008,2017,5,829,12,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,6,14,Sin-nam,3,1,,,,,,,,,,,
316814,310000-320000,2008,2017,5,914,14,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,6,14,Sin-nam,3,1,,,,,,,,,,,
327433,320000-330000,2014,2017,5,914,2,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
115044,100000-125000,1992,2017,5,576,9,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,5,10,Myung-duk,7,1,,,,,,,,,,,
323008,320000-330000,2014,2017,5,910,2,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
309734,300000-310000,2014,2017,5,843,6,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
323893,320000-330000,2014,2017,5,843,15,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
274336,270000-280000,2014,2017,5,640,15,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
329203,320000-330000,2014,2017,5,846,23,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
276106,270000-280000,2005,2017,5,914,8,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
331858,330000-340000,2014,2017,5,910,4,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
266371,260000-270000,2005,2017,5,914,21,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
325663,320000-330000,2008,2017,5,914,25,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,6,14,Sin-nam,3,1,,,,,,,,,,,
316371,310000-320000,2008,2017,5,914,6,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,6,14,Sin-nam,3,1,,,,,,,,,,,
529203,>=480000,2007,2017,5,1928,31,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,14,16,Kyungbuk_uni_hospital,3,1,,,,,,,,,,,
566371,>=480000,2007,2017,5,1643,37,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,14,16,Kyungbuk_uni_hospital,3,1,,,,,,,,,,,
291247,290000-300000,1986,2017,5,1313,9,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,8,27,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
515929,>=480000,2007,2017,5,1643,33,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,14,16,Kyungbuk_uni_hospital,3,1,,,,,,,,,,,
585840,>=480000,2007,2017,5,1928,31,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,14,16,Kyungbuk_uni_hospital,3,1,,,,,,,,,,,
442477,440000-450000,2007,2017,5,1387,24,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,14,16,Kyungbuk_uni_hospital,3,1,,,,,,,,,,,
345132,340000-350000,1986,2017,5,1796,1,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,8,27,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
302654,300000-310000,1986,2017,5,1131,3,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,8,27,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
442477,440000-450000,2007,2017,5,1387,12,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,14,16,Kyungbuk_uni_hospital,3,1,,,,,,,,,,,
285840,280000-290000,2009,2017,6,910,6,terraced,individual_heating,management_in_trust,25,203,0~5min,no_bus_stop_nearby,1,2,5,no_subway_nearby,2,1,,,,,,,,,,,
388495,380000-390000,2013,2017,6,910,27,terraced,individual_heating,management_in_trust,8,930,0~5min,0-5min,7,6,14,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
389380,380000-390000,2013,2017,6,910,19,terraced,individual_heating,management_in_trust,8,930,0~5min,0-5min,7,6,14,Kyungbuk_uni_hospital,5,1,,,,,,,,,,,
237168,230000-240000,2006,2017,6,636,1,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,3,0,Kyungbuk_uni_hospital,2,1,,,,,,,,,,,
250442,250000-260000,2006,2017,6,636,10,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,3,0,Kyungbuk_uni_hospital,2,1,,,,,,,,,,,
274336,270000-280000,2006,2017,6,814,18,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,3,0,Kyungbuk_uni_hospital,2,1,,,,,,,,,,,
125663,125000-148000,1985,2017,6,587,6,corridor,individual_heating,self_management,80,76,0~5min,5min~10min,1,2,2,Daegu,5,1,,,,,,,,,,,
55752,40000-60000,2014,2017,6,138,18,corridor,individual_heating,self_management,0,218,10min~15min,5min~10min,1,4,0,no_subway_nearby,4,1,,,,,,,,,,,
58407,40000-60000,2014,2017,6,156,15,corridor,individual_heating,self_management,0,218,10min~15min,5min~10min,1,4,0,no_subway_nearby,4,1,,,,,,,,,,,
53982,40000-60000,2014,2017,6,135,18,corridor,individual_heating,self_management,0,218,10min~15min,5min~10min,1,4,0,no_subway_nearby,4,1,,,,,,,,,,,
71681,70000-80000,2014,2017,6,192,11,corridor,individual_heating,self_management,0,218,10min~15min,5min~10min,1,4,0,no_subway_nearby,4,1,,,,,,,,,,,
408849,400000-410000,2007,2017,6,1483,7,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,5,5,Banwoldang,4,1,,,,,,,,,,,
376106,370000-380000,2007,2017,6,1273,6,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,5,5,Banwoldang,4,1,,,,,,,,,,,
504424,>=480000,2007,2017,6,1690,26,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,5,5,Banwoldang,4,1,,,,,,,,,,,
309734,300000-310000,2006,2017,6,914,7,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,5,11,Sin-nam,1,1,,,,,,,,,,,
314159,310000-320000,2006,2017,6,914,15,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,5,11,Sin-nam,1,1,,,,,,,,,,,
382300,380000-390000,2015,2017,6,914,13,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
451327,450000-460000,2015,2017,6,1035,4,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
273451,270000-280000,2015,2017,6,644,3,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
392920,390000-400000,2015,2017,6,910,6,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
389380,380000-390000,2015,2017,6,910,16,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
356637,350000-360000,2015,2017,6,910,5,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
393805,390000-400000,2015,2017,6,910,18,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
256637,250000-260000,2015,2017,6,644,3,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
349557,340000-350000,2015,2017,6,910,2,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
297345,290000-300000,2015,2017,6,644,6,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
380530,380000-390000,2015,2017,6,914,11,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
391150,390000-400000,2015,2017,6,910,7,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,8,24,no_subway_nearby,1,1,,,,,,,,,,,
199115,195000-205000,2005,2017,6,572,3,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
267699,260000-270000,2005,2017,6,914,17,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
234513,230000-240000,2005,2017,6,743,4,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
269911,260000-270000,2014,2017,6,644,11,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
442477,440000-450000,2014,2017,6,1088,14,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
398230,390000-400000,2014,2017,6,1092,15,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
331858,330000-340000,2014,2017,6,907,22,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
340707,340000-350000,2007,2017,6,1103,6,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,5,10,Banwoldang,2,2,,,,,,,,,,,
346902,340000-350000,2014,2017,6,910,8,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
353097,350000-360000,2014,2017,6,914,28,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
270796,270000-280000,2005,2017,6,914,24,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
283185,280000-290000,2014,2017,6,640,23,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
354867,350000-360000,2014,2017,6,914,14,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
269911,260000-270000,2005,2017,6,914,23,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
276106,270000-280000,2014,2017,6,640,18,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
318584,310000-320000,2008,2017,6,914,9,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,6,14,Sin-nam,3,1,,,,,,,,,,,
312389,310000-320000,2008,2017,6,914,2,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,6,14,Sin-nam,3,1,,,,,,,,,,,
309292,300000-310000,2007,2017,6,914,27,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,5,10,Banwoldang,2,2,,,,,,,,,,,
371681,370000-380000,2014,2017,6,914,12,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,5,12,Banwoldang,0,0,,,,,,,,,,,
323008,320000-330000,2014,2017,6,843,12,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
274336,270000-280000,2014,2017,6,640,13,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
331858,330000-340000,2014,2017,6,846,16,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
338053,330000-340000,2014,2017,6,914,16,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
338053,330000-340000,2014,2017,6,914,25,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,5,12,Banwoldang,0,0,,,,,,,,,,,
353982,350000-360000,2014,2017,6,914,10,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,5,12,Banwoldang,0,0,,,,,,,,,,,
331858,330000-340000,2014,2017,6,843,12,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
238938,230000-240000,2005,2017,6,743,9,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
237168,230000-240000,2005,2017,6,743,13,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
360176,360000-370000,2014,2017,6,914,5,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,5,12,Banwoldang,0,0,,,,,,,,,,,
337168,330000-340000,2014,2017,6,907,23,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
123008,100000-125000,1992,2017,6,576,14,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,5,10,Myung-duk,7,1,,,,,,,,,,,
334513,330000-340000,2014,2017,6,907,25,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
293805,290000-300000,2008,2017,6,829,17,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,6,14,Sin-nam,3,1,,,,,,,,,,,
261061,260000-270000,2014,2017,6,640,3,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
157079,148000-168000,1992,2017,6,644,7,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,4,8,Myung-duk,5,1,,,,,,,,,,,
384955,380000-390000,2014,2017,6,914,22,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,5,12,Banwoldang,0,0,,,,,,,,,,,
336283,330000-340000,2014,2017,6,914,10,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
176106,168000-185000,1993,2017,6,644,18,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,8,20,Myung-duk,6,2,,,,,,,,,,,
266371,260000-270000,2005,2017,6,914,18,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
267256,260000-270000,2005,2017,6,914,21,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
366371,360000-370000,2014,2017,6,914,27,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
370796,370000-380000,2014,2017,6,914,20,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
362831,360000-370000,2014,2017,6,910,21,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
371681,370000-380000,2007,2017,6,1419,8,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,5,10,Banwoldang,2,2,,,,,,,,,,,
371681,370000-380000,2014,2017,6,914,15,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,5,12,Banwoldang,0,0,,,,,,,,,,,
349557,340000-350000,2014,2017,6,914,21,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,7,20,Myung-duk,7,1,,,,,,,,,,,
207079,205000-210000,2005,2017,6,572,15,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,6,0,Bangoge,5,2,,,,,,,,,,,
123893,100000-125000,1992,2017,6,640,6,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,5,10,Myung-duk,7,1,,,,,,,,,,,
336283,330000-340000,1993,2017,6,1761,12,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,8,20,Myung-duk,6,2,,,,,,,,,,,
